"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 jaar of ouder";"Waarde";"2020";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"    10.2";"    27.9"
"18 jaar of ouder";"Waarde";"2020";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"    10.5";"    27.7"
"18 jaar of ouder";"Waarde";"2020";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"     9.9";"    27.3"
"18 jaar of ouder";"Waarde";"2020";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"     9.5";"    26.0"
"18 jaar of ouder";"Waarde";"2020";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"     8.2";"    21.5"
"18 jaar of ouder";"Waarde";"2020";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"     8.5";"    22.8"
"18 jaar of ouder";"Waarde";"2020";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"     7.8";"    21.7"
"18 jaar of ouder";"Waarde";"2020";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"     5.4";"    18.6"
"18 jaar of ouder";"Waarde";"2020";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"     6.1";"    23.0"
"18 jaar of ouder";"Waarde";"2020";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"     9.5";"    24.0"
"18 jaar of ouder";"Waarde";"2020";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"     8.9";"    24.0"
"18 jaar of ouder";"Waarde";"2020";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"     8.7";"    24.3"
"18 jaar of ouder";"Waarde";"2020";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"     9.6";"    24.8"
"18 jaar of ouder";"Waarde";"2020";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"     7.7";"    20.6"
"18 jaar of ouder";"Waarde";"2020";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"     7.4";"    20.6"
"18 jaar of ouder";"Waarde";"2020";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"     7.4";"    20.6"
"18 jaar of ouder";"Waarde";"2020";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"     8.8";"    23.7"
"18 jaar of ouder";"Waarde";"2020";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"     8.9";"    24.4"
"18 jaar of ouder";"Waarde";"2020";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"     8.7";"    23.3"
"18 jaar of ouder";"Waarde";"2020";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"    10.6";"    27.2"
"18 jaar of ouder";"Waarde";"2020";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"     8.7";"    23.8"
"18 jaar of ouder";"Waarde";"2020";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"    12.1";"    29.8"
"18 jaar of ouder";"Waarde";"2020";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"    10.6";"    27.6"
"18 jaar of ouder";"Waarde";"2020";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"     7.1";"    19.3"
"18 jaar of ouder";"Waarde";"2020";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"     6.3";"    16.8"
"18 jaar of ouder";"Waarde";"2020";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"     7.8";"    21.5"
"18 jaar of ouder";"Waarde";"2020";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"     7.1";"    19.6"
"18 jaar of ouder";"Waarde";"2020";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"     7.3";"    19.8"
"18 jaar of ouder";"Waarde";"2020";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"     7.6";"    20.9"
"18 jaar of ouder";"Waarde";"2020";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"     6.3";"    17.0"
"18 jaar of ouder";"Waarde";"2020";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"     6.2";"    16.9"
"18 jaar of ouder";"Waarde";"2020";"Vondelparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632200          ";"     5.3";"    14.8"
"18 jaar of ouder";"Waarde";"2020";"Vondelparkbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03632201          ";"     7.2";"    19.1"
"18 jaar of ouder";"Waarde";"2020";"Zuidas";"Amsterdam                               ";"Wijk      ";"WK036323            ";"     7.8";"    18.6"
"18 jaar of ouder";"Waarde";"2020";"Zuidas Noord";"Amsterdam                               ";"Buurt     ";"BU03632300          ";"     5.3";"    12.6"
"18 jaar of ouder";"Waarde";"2020";"RAI";"Amsterdam                               ";"Buurt     ";"BU03632301          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2020";"VU-kwartier";"Amsterdam                               ";"Buurt     ";"BU03632302          ";"     6.5";"    18.7"
"18 jaar of ouder";"Waarde";"2020";"Zuidas Zuid";"Amsterdam                               ";"Buurt     ";"BU03632303          ";"     6.3";"    14.0"
"18 jaar of ouder";"Waarde";"2020";"Vivaldi";"Amsterdam                               ";"Buurt     ";"BU03632304          ";"    12.2";"    31.7"
"18 jaar of ouder";"Waarde";"2020";"Oude Pijp";"Amsterdam                               ";"Wijk      ";"WK036324            ";"     8.6";"    23.3"
"18 jaar of ouder";"Waarde";"2020";"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"BU03632400          ";"     7.4";"    20.5"
"18 jaar of ouder";"Waarde";"2020";"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"BU03632401          ";"     9.3";"    24.8"
"18 jaar of ouder";"Waarde";"2020";"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"BU03632402          ";"     8.0";"    21.8"
"18 jaar of ouder";"Waarde";"2020";"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"BU03632403          ";"     9.7";"    25.8"
"18 jaar of ouder";"Waarde";"2020";"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03632404          ";"     8.7";"    23.6"
"18 jaar of ouder";"Waarde";"2020";"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"WK036325            ";"     8.7";"    23.1"
"18 jaar of ouder";"Waarde";"2020";"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"BU03632500          ";"     9.4";"    24.7"
"18 jaar of ouder";"Waarde";"2020";"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03632501          ";"     8.5";"    22.2"
"18 jaar of ouder";"Waarde";"2020";"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"BU03632502          ";"     9.4";"    24.6"
"18 jaar of ouder";"Waarde";"2020";"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"BU03632503          ";"     8.1";"    21.9"
"18 jaar of ouder";"Waarde";"2020";"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"WK036326            ";"    11.0";"    29.6"
"18 jaar of ouder";"Waarde";"2020";"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"BU03632600          ";"    11.1";"    30.1"
"18 jaar of ouder";"Waarde";"2020";"Burgemeester Tellegenbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632601          ";"    10.9";"    28.9"
"18 jaar of ouder";"Waarde";"2020";"Burgemeester Tellegenbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632602          ";"    11.0";"    29.9"
"18 jaar of ouder";"Waarde";"2020";"Weesperzijde";"Amsterdam                               ";"Wijk      ";"WK036327            ";"     7.5";"    19.7"
"18 jaar of ouder";"Waarde";"2020";"Swammerdambuurt";"Amsterdam                               ";"Buurt     ";"BU03632700          ";"     6.6";"    17.0"
"18 jaar of ouder";"Waarde";"2020";"Weesperzijde Midden/Zuid";"Amsterdam                               ";"Buurt     ";"BU03632701          ";"     7.2";"    19.3"
"18 jaar of ouder";"Waarde";"2020";"Parooldriehoek";"Amsterdam                               ";"Buurt     ";"BU03632702          ";"    11.4";"    30.8"
"18 jaar of ouder";"Waarde";"2020";"Oosterparkbuurt";"Amsterdam                               ";"Wijk      ";"WK036328            ";"    10.6";"    26.5"
"18 jaar of ouder";"Waarde";"2020";"Oosterparkbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03632800          ";"    10.4";"    26.8"
"18 jaar of ouder";"Waarde";"2020";"Oosterpark";"Amsterdam                               ";"Buurt     ";"BU03632801          ";"    12.3";"    34.3"
"18 jaar of ouder";"Waarde";"2020";"Oosterparkbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03632802          ";"     9.4";"    23.1"
"18 jaar of ouder";"Waarde";"2020";"Oosterparkbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03632803          ";"    12.1";"    29.7"
"18 jaar of ouder";"Waarde";"2020";"Dapperbuurt";"Amsterdam                               ";"Wijk      ";"WK036329            ";"    11.0";"    27.0"
"18 jaar of ouder";"Waarde";"2020";"Dapperbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03632900          ";"    11.3";"    28.0"
"18 jaar of ouder";"Waarde";"2020";"Dapperbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03632901          ";"    11.9";"    28.9"
"18 jaar of ouder";"Waarde";"2020";"Oostpoort";"Amsterdam                               ";"Buurt     ";"BU03632902          ";"     8.1";"    20.4"
"18 jaar of ouder";"Waarde";"2020";"Transvaalbuurt";"Amsterdam                               ";"Wijk      ";"WK036330            ";"    11.8";"    28.6"
"18 jaar of ouder";"Waarde";"2020";"Transvaalbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633000          ";"    11.7";"    28.6"
"18 jaar of ouder";"Waarde";"2020";"Transvaalbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633001          ";"    11.9";"    28.6"
"18 jaar of ouder";"Waarde";"2020";"Indische Buurt West";"Amsterdam                               ";"Wijk      ";"WK036331            ";"    12.2";"    29.2"
"18 jaar of ouder";"Waarde";"2020";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"    10.6";"    26.1"
"18 jaar of ouder";"Waarde";"2020";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    11.5";"    28.2"
