"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 tot 65 jaar";"Waarde";"2012";"Zeeheldenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631300          ";"     9.0";"    38.7"
"18 tot 65 jaar";"Waarde";"2012";"Spaarndammerbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631301          ";"    10.5";"    41.6"
"18 tot 65 jaar";"Waarde";"2012";"Spaarndammerbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631302          ";"     8.8";"    37.3"
"18 tot 65 jaar";"Waarde";"2012";"Spaarndammerbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631303          ";"     8.1";"    35.9"
"18 tot 65 jaar";"Waarde";"2012";"Spaarndammerbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03631304          ";"     9.4";"    40.4"
"18 tot 65 jaar";"Waarde";"2012";"Spaarndammerbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03631305          ";"    10.6";"    43.6"
"18 tot 65 jaar";"Waarde";"2012";"Westergasfabriek";"Amsterdam                               ";"Buurt     ";"BU03631306          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Overbraker Binnenpolder";"Amsterdam                               ";"Buurt     ";"BU03631307          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Staatsliedenbuurt";"Amsterdam                               ";"Wijk      ";"WK036314            ";"     7.9";"    35.3"
"18 tot 65 jaar";"Waarde";"2012";"De Wittenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631400          ";"     7.7";"    34.7"
"18 tot 65 jaar";"Waarde";"2012";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"     9.0";"    37.9"
"18 tot 65 jaar";"Waarde";"2012";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"    10.1";"    42.0"
"18 tot 65 jaar";"Waarde";"2012";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"     8.0";"    36.4"
"18 tot 65 jaar";"Waarde";"2012";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"     7.4";"    34.4"
"18 tot 65 jaar";"Waarde";"2012";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"     7.0";"    31.6"
"18 tot 65 jaar";"Waarde";"2012";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"     7.0";"    31.0"
"18 tot 65 jaar";"Waarde";"2012";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"     6.1";"    27.4"
"18 tot 65 jaar";"Waarde";"2012";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"     6.1";"    31.4"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"     4.8";"    27.6"
"18 tot 65 jaar";"Waarde";"2012";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"     8.3";"    35.8"
"18 tot 65 jaar";"Waarde";"2012";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"     7.5";"    33.8"
"18 tot 65 jaar";"Waarde";"2012";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"     7.5";"    34.4"
"18 tot 65 jaar";"Waarde";"2012";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"     7.7";"    34.5"
"18 tot 65 jaar";"Waarde";"2012";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"     6.7";"    29.7"
"18 tot 65 jaar";"Waarde";"2012";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"     6.2";"    30.2"
"18 tot 65 jaar";"Waarde";"2012";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"     6.2";"    30.2"
"18 tot 65 jaar";"Waarde";"2012";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"     8.2";"    36.7"
"18 tot 65 jaar";"Waarde";"2012";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"     8.4";"    36.7"
"18 tot 65 jaar";"Waarde";"2012";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"     8.1";"    36.6"
"18 tot 65 jaar";"Waarde";"2012";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"     9.6";"    39.8"
"18 tot 65 jaar";"Waarde";"2012";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"     7.1";"    34.0"
"18 tot 65 jaar";"Waarde";"2012";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"    11.8";"    45.3"
"18 tot 65 jaar";"Waarde";"2012";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"     9.6";"    39.7"
"18 tot 65 jaar";"Waarde";"2012";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"     6.0";"    28.0"
"18 tot 65 jaar";"Waarde";"2012";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"     5.1";"    25.4"
"18 tot 65 jaar";"Waarde";"2012";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"     6.9";"    30.5"
"18 tot 65 jaar";"Waarde";"2012";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"     6.0";"    28.4"
"18 tot 65 jaar";"Waarde";"2012";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"     6.2";"    29.0"
"18 tot 65 jaar";"Waarde";"2012";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"     6.5";"    30.1"
"18 tot 65 jaar";"Waarde";"2012";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"     5.4";"    25.8"
"18 tot 65 jaar";"Waarde";"2012";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"     5.7";"    25.0"
"18 tot 65 jaar";"Waarde";"2012";"Vondelparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632200          ";"     5.0";"    23.8"
"18 tot 65 jaar";"Waarde";"2012";"Vondelparkbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03632201          ";"     6.4";"    26.4"
"18 tot 65 jaar";"Waarde";"2012";"Zuidas";"Amsterdam                               ";"Wijk      ";"WK036323            ";"     6.9";"    25.9"
"18 tot 65 jaar";"Waarde";"2012";"Zuidas Noord";"Amsterdam                               ";"Buurt     ";"BU03632300          ";"     9.7";"    36.0"
"18 tot 65 jaar";"Waarde";"2012";"RAI";"Amsterdam                               ";"Buurt     ";"BU03632301          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"VU-kwartier";"Amsterdam                               ";"Buurt     ";"BU03632302          ";"     6.4";"    27.4"
"18 tot 65 jaar";"Waarde";"2012";"Zuidas Zuid";"Amsterdam                               ";"Buurt     ";"BU03632303          ";"     6.7";"    25.2"
"18 tot 65 jaar";"Waarde";"2012";"Vivaldi";"Amsterdam                               ";"Buurt     ";"BU03632304          ";"     5.1";"    18.7"
"18 tot 65 jaar";"Waarde";"2012";"Oude Pijp";"Amsterdam                               ";"Wijk      ";"WK036324            ";"     7.3";"    32.7"
"18 tot 65 jaar";"Waarde";"2012";"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"BU03632400          ";"     6.3";"    29.1"
"18 tot 65 jaar";"Waarde";"2012";"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"BU03632401          ";"     8.2";"    35.2"
"18 tot 65 jaar";"Waarde";"2012";"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"BU03632402          ";"     6.9";"    31.0"
"18 tot 65 jaar";"Waarde";"2012";"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"BU03632403          ";"     8.4";"    36.0"
"18 tot 65 jaar";"Waarde";"2012";"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03632404          ";"     7.0";"    32.5"
"18 tot 65 jaar";"Waarde";"2012";"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"WK036325            ";"     7.6";"    32.9"
"18 tot 65 jaar";"Waarde";"2012";"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"BU03632500          ";"     8.1";"    34.5"
"18 tot 65 jaar";"Waarde";"2012";"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03632501          ";"     7.4";"    31.7"
"18 tot 65 jaar";"Waarde";"2012";"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"BU03632502          ";"     8.3";"    35.2"
"18 tot 65 jaar";"Waarde";"2012";"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"BU03632503          ";"     7.0";"    31.7"
"18 tot 65 jaar";"Waarde";"2012";"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"WK036326            ";"    10.7";"    40.7"
"18 tot 65 jaar";"Waarde";"2012";"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"BU03632600          ";"    11.0";"    41.7"
"18 tot 65 jaar";"Waarde";"2012";"Burgemeester Tellegenbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632601          ";"    10.2";"    39.1"
"18 tot 65 jaar";"Waarde";"2012";"Burgemeester Tellegenbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632602          ";"    10.9";"    41.3"
"18 tot 65 jaar";"Waarde";"2012";"Weesperzijde";"Amsterdam                               ";"Wijk      ";"WK036327            ";"     6.4";"    28.6"
"18 tot 65 jaar";"Waarde";"2012";"Swammerdambuurt";"Amsterdam                               ";"Buurt     ";"BU03632700          ";"     5.3";"    25.2"
"18 tot 65 jaar";"Waarde";"2012";"Weesperzijde Midden/Zuid";"Amsterdam                               ";"Buurt     ";"BU03632701          ";"     6.9";"    29.5"
"18 tot 65 jaar";"Waarde";"2012";"Parooldriehoek";"Amsterdam                               ";"Buurt     ";"BU03632702          ";"     8.5";"    46.5"
"18 tot 65 jaar";"Waarde";"2012";"Oosterparkbuurt";"Amsterdam                               ";"Wijk      ";"WK036328            ";"     9.7";"    37.4"
"18 tot 65 jaar";"Waarde";"2012";"Oosterparkbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03632800          ";"     9.0";"    36.2"
"18 tot 65 jaar";"Waarde";"2012";"Oosterpark";"Amsterdam                               ";"Buurt     ";"BU03632801          ";"     9.4";"    42.0"
"18 tot 65 jaar";"Waarde";"2012";"Oosterparkbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03632802          ";"     8.3";"    33.5"
"18 tot 65 jaar";"Waarde";"2012";"Oosterparkbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03632803          ";"    12.1";"    43.7"
"18 tot 65 jaar";"Waarde";"2012";"Dapperbuurt";"Amsterdam                               ";"Wijk      ";"WK036329            ";"    10.5";"    40.1"
"18 tot 65 jaar";"Waarde";"2012";"Dapperbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03632900          ";"    10.5";"    39.8"
"18 tot 65 jaar";"Waarde";"2012";"Dapperbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03632901          ";"    10.5";"    40.2"
"18 tot 65 jaar";"Waarde";"2012";"Oostpoort";"Amsterdam                               ";"Buurt     ";"BU03632902          ";"    10.4";"    41.8"
"18 tot 65 jaar";"Waarde";"2012";"Transvaalbuurt";"Amsterdam                               ";"Wijk      ";"WK036330            ";"    10.9";"    41.4"
"18 tot 65 jaar";"Waarde";"2012";"Transvaalbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633000          ";"    11.3";"    41.4"
"18 tot 65 jaar";"Waarde";"2012";"Transvaalbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633001          ";"    10.6";"    41.4"
"18 tot 65 jaar";"Waarde";"2012";"Indische Buurt West";"Amsterdam                               ";"Wijk      ";"WK036331            ";"    11.2";"    40.1"
"18 tot 65 jaar";"Waarde";"2012";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"     9.0";"    35.5"
"18 tot 65 jaar";"Waarde";"2012";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    10.4";"    39.0"
"18 tot 65 jaar";"Waarde";"2012";"Zuidwestkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633102          ";"    14.8";"    46.5"
"18 tot 65 jaar";"Waarde";"2012";"Indische Buurt Oost";"Amsterdam                               ";"Wijk      ";"WK036332            ";"    12.7";"    43.1"
"18 tot 65 jaar";"Waarde";"2012";"Noordoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633200          ";"    12.6";"    43.8"
"18 tot 65 jaar";"Waarde";"2012";"Zuidoostkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633201          ";"    13.6";"    44.6"
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgerdijk Oost";"Amsterdam                               ";"Buurt     ";"BU03633202          ";"     6.3";"    24.0"
"18 tot 65 jaar";"Waarde";"2012";"Flevopark";"Amsterdam                               ";"Buurt     ";"BU03633203          ";"     3.1";"    27.4"
"18 tot 65 jaar";"Waarde";"2012";"Oostelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036333            ";"     6.5";"    25.9"
"18 tot 65 jaar";"Waarde";"2012";"Oostelijke Handelskade";"Amsterdam                               ";"Buurt     ";"BU03633300          ";"     6.1";"    23.7"
"18 tot 65 jaar";"Waarde";"2012";"Rietlanden";"Amsterdam                               ";"Buurt     ";"BU03633301          ";"     7.0";"    27.6"
"18 tot 65 jaar";"Waarde";"2012";"Java-eiland";"Amsterdam                               ";"Buurt     ";"BU03633302          ";"     5.0";"    21.9"
"18 tot 65 jaar";"Waarde";"2012";"KNSM-eiland";"Amsterdam                               ";"Buurt     ";"BU03633303          ";"     6.2";"    25.9"
"18 tot 65 jaar";"Waarde";"2012";"Sporenburg";"Amsterdam                               ";"Buurt     ";"BU03633304          ";"     5.1";"    21.2"
"18 tot 65 jaar";"Waarde";"2012";"Borneo";"Amsterdam                               ";"Buurt     ";"BU03633305          ";"     6.0";"    24.9"
"18 tot 65 jaar";"Waarde";"2012";"Entrepot-Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633306          ";"     9.4";"    35.7"
"18 tot 65 jaar";"Waarde";"2012";"Architectenbuurt";"Amsterdam                               ";"Buurt     ";"BU03633307          ";"     9.4";"    31.9"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijvengebied Veelaan";"Amsterdam                               ";"Buurt     ";"BU03633308          ";"     5.2";"    22.3"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijvengebied Cruquiusweg";"Amsterdam                               ";"Buurt     ";"BU03633309          ";"     6.1";"    29.4"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijvengebied Zeeburgerkade";"Amsterdam                               ";"Buurt     ";"BU03633310          ";"     5.6";"    27.1"
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgereiland/Nieuwe Diep";"Amsterdam                               ";"Wijk      ";"WK036334            ";"     7.4";"    42.0"
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgereiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633400          ";"     3.6";"    16.9"
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgereiland Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03633402          ";"     8.7";"    47.4"
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgereiland Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03633403          ";"     6.5";"    39.9"
"18 tot 65 jaar";"Waarde";"2012";"Nieuwe Diep/Diemerpark";"Amsterdam                               ";"Buurt     ";"BU03633404          ";"     4.7";"    22.8"
"18 tot 65 jaar";"Waarde";"2012";"RI Oost terrein";"Amsterdam                               ";"Buurt     ";"BU03633405          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Zeeburgereiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633406          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"IJburg West";"Amsterdam                               ";"Wijk      ";"WK036335            ";"     7.5";"    28.0"
"18 tot 65 jaar";"Waarde";"2012";"Steigereiland Noord";"Amsterdam                               ";"Buurt     ";"BU03633500          ";"     8.4";"    31.1"
"18 tot 65 jaar";"Waarde";"2012";"Steigereiland Zuid";"Amsterdam                               ";"Buurt     ";"BU03633501          ";"     7.0";"    26.7"
"18 tot 65 jaar";"Waarde";"2012";"Haveneiland Zuidwest/Rieteiland West";"Amsterdam                               ";"Buurt     ";"BU03633502          ";"     4.4";"    18.5"
"18 tot 65 jaar";"Waarde";"2012";"Haveneiland Noordwest";"Amsterdam                               ";"Buurt     ";"BU03633504          ";"     8.1";"    29.6"
"18 tot 65 jaar";"Waarde";"2012";"Haveneiland Noordoost";"Amsterdam                               ";"Buurt     ";"BU03633505          ";"     8.8";"    32.0"
"18 tot 65 jaar";"Waarde";"2012";"Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036336            ";"     7.9";"    34.7"
"18 tot 65 jaar";"Waarde";"2012";"Woon- en Groengebied Sloterdijk";"Amsterdam                               ";"Buurt     ";"BU03633600          ";"     7.3";"    31.0"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijventerrein Sloterdijk I";"Amsterdam                               ";"Buurt     ";"BU03633601          ";"     9.5";"    44.2"
"18 tot 65 jaar";"Waarde";"2012";"Landlust";"Amsterdam                               ";"Wijk      ";"WK036337            ";"    11.1";"    41.8"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijventerrein Landlust";"Amsterdam                               ";"Buurt     ";"BU03633700          ";"     9.7";"    42.6"
"18 tot 65 jaar";"Waarde";"2012";"Bosleeuw";"Amsterdam                               ";"Buurt     ";"BU03633702          ";"    12.7";"    43.6"
"18 tot 65 jaar";"Waarde";"2012";"Landlust Zuid";"Amsterdam                               ";"Buurt     ";"BU03633703          ";"     9.3";"    39.5"
"18 tot 65 jaar";"Waarde";"2012";"Erasmusparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633704          ";"     8.5";"    35.3"
"18 tot 65 jaar";"Waarde";"2012";"Gibraltarbuurt";"Amsterdam                               ";"Buurt     ";"BU03633705          ";"    12.1";"    44.0"
"18 tot 65 jaar";"Waarde";"2012";"Landlust Noord";"Amsterdam                               ";"Buurt     ";"BU03633706          ";"    10.9";"    42.5"
"18 tot 65 jaar";"Waarde";"2012";"Erasmuspark";"Amsterdam                               ";"Wijk      ";"WK036338            ";"     8.1";"    35.5"
"18 tot 65 jaar";"Waarde";"2012";"Erasmusparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633802          ";"     7.6";"    34.1"
"18 tot 65 jaar";"Waarde";"2012";"Robert Scottbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633803          ";"     9.4";"    38.8"
"18 tot 65 jaar";"Waarde";"2012";"De Kolenkit";"Amsterdam                               ";"Wijk      ";"WK036339            ";"    14.2";"    47.9"
"18 tot 65 jaar";"Waarde";"2012";"Robert Scottbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633900          ";"    12.1";"    44.3"
"18 tot 65 jaar";"Waarde";"2012";"Laan van Spartaan";"Amsterdam                               ";"Buurt     ";"BU03633901          ";"    11.9";"    47.2"
"18 tot 65 jaar";"Waarde";"2012";"Kolenkitbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633902          ";"    11.8";"    43.0"
"18 tot 65 jaar";"Waarde";"2012";"Kolenkitbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633903          ";"    16.9";"    52.4"
"18 tot 65 jaar";"Waarde";"2012";"Geuzenbuurt";"Amsterdam                               ";"Wijk      ";"WK036340            ";"     7.0";"    33.5"
"18 tot 65 jaar";"Waarde";"2012";"Geuzenhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634000          ";"     5.4";"    27.8"
"18 tot 65 jaar";"Waarde";"2012";"Trompbuurt";"Amsterdam                               ";"Buurt     ";"BU03634001          ";"     6.9";"    33.3"
"18 tot 65 jaar";"Waarde";"2012";"Pieter van der Doesbuurt";"Amsterdam                               ";"Buurt     ";"BU03634002          ";"     8.8";"    39.1"
"18 tot 65 jaar";"Waarde";"2012";"Van Galenbuurt";"Amsterdam                               ";"Wijk      ";"WK036341            ";"    11.1";"    42.6"
"18 tot 65 jaar";"Waarde";"2012";"John Franklinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634100          ";"    10.8";"    42.1"
"18 tot 65 jaar";"Waarde";"2012";"Jan Maijenbuurt";"Amsterdam                               ";"Buurt     ";"BU03634101          ";"    12.0";"    44.9"
"18 tot 65 jaar";"Waarde";"2012";"Orteliusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634102          ";"    10.0";"    38.9"
"18 tot 65 jaar";"Waarde";"2012";"Mercatorpark";"Amsterdam                               ";"Buurt     ";"BU03634103          ";"    16.7";"    58.8"
"18 tot 65 jaar";"Waarde";"2012";"Hoofdweg e.o.";"Amsterdam                               ";"Wijk      ";"WK036342            ";"    10.7";"    41.0"
"18 tot 65 jaar";"Waarde";"2012";"Balboaplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634200          ";"    11.7";"    43.2"
"18 tot 65 jaar";"Waarde";"2012";"Columbusplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634201          ";"    11.7";"    43.9"
"18 tot 65 jaar";"Waarde";"2012";"Orteliusbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03634202          ";"     9.1";"    37.1"
"18 tot 65 jaar";"Waarde";"2012";"Orteliusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634203          ";"     8.6";"    35.5"
"18 tot 65 jaar";"Waarde";"2012";"Westindische Buurt";"Amsterdam                               ";"Wijk      ";"WK036343            ";"     7.4";"    32.3"
"18 tot 65 jaar";"Waarde";"2012";"Paramariboplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03634300          ";"     7.4";"    32.2"
"18 tot 65 jaar";"Waarde";"2012";"Postjeskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03634301          ";"     7.5";"    32.6"
"18 tot 65 jaar";"Waarde";"2012";"Hoofddorppleinbuurt";"Amsterdam                               ";"Wijk      ";"WK036344            ";"     6.5";"    29.5"
"18 tot 65 jaar";"Waarde";"2012";"Surinamepleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634400          ";"     5.7";"    28.2"
"18 tot 65 jaar";"Waarde";"2012";"Westlandgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03634401          ";"     6.6";"    30.0"
"18 tot 65 jaar";"Waarde";"2012";"Aalsmeerwegbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634402          ";"     6.3";"    29.1"
"18 tot 65 jaar";"Waarde";"2012";"Aalsmeerwegbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634403          ";"     6.8";"    29.6"
"18 tot 65 jaar";"Waarde";"2012";"Legmeerpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634404          ";"     6.5";"    29.2"
"18 tot 65 jaar";"Waarde";"2012";"Bedrijventerrein Schinkel";"Amsterdam                               ";"Buurt     ";"BU03634405          ";"    10.2";"    38.3"
"18 tot 65 jaar";"Waarde";"2012";"Schinkelbuurt";"Amsterdam                               ";"Wijk      ";"WK036345            ";"     7.5";"    33.0"
"18 tot 65 jaar";"Waarde";"2012";"Schinkelbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634500          ";"     6.3";"    29.2"
"18 tot 65 jaar";"Waarde";"2012";"Schinkelbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03634501          ";"     9.6";"    39.5"
"18 tot 65 jaar";"Waarde";"2012";"Willemspark";"Amsterdam                               ";"Wijk      ";"WK036346            ";"     4.5";"    20.6"
"18 tot 65 jaar";"Waarde";"2012";"Valeriusbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634600          ";"     3.8";"    17.1"
"18 tot 65 jaar";"Waarde";"2012";"Valeriusbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634601          ";"     4.8";"    21.9"
"18 tot 65 jaar";"Waarde";"2012";"Willemsparkbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03634602          ";"     4.6";"    21.1"
"18 tot 65 jaar";"Waarde";"2012";"Vondelpark West";"Amsterdam                               ";"Buurt     ";"BU03634603          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Museumkwartier";"Amsterdam                               ";"Wijk      ";"WK036347            ";"     4.6";"    21.3"
"18 tot 65 jaar";"Waarde";"2012";"Johannnes Vermeerbuurt";"Amsterdam                               ";"Buurt     ";"BU03634700          ";"     4.1";"    18.8"
"18 tot 65 jaar";"Waarde";"2012";"P.C. Hooftbuurt";"Amsterdam                               ";"Buurt     ";"BU03634701          ";"     5.0";"    22.7"
"18 tot 65 jaar";"Waarde";"2012";"Concertgebouwbuurt";"Amsterdam                               ";"Buurt     ";"BU03634702          ";"     4.4";"    19.8"
"18 tot 65 jaar";"Waarde";"2012";"Cornelis Schuytbuurt";"Amsterdam                               ";"Buurt     ";"BU03634703          ";"     4.1";"    18.7"
"18 tot 65 jaar";"Waarde";"2012";"Banpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634704          ";"     4.0";"    17.4"
"18 tot 65 jaar";"Waarde";"2012";"Hondecoeterbuurt";"Amsterdam                               ";"Buurt     ";"BU03634705          ";"     5.0";"    23.1"
"18 tot 65 jaar";"Waarde";"2012";"Harmoniehofbuurt";"Amsterdam                               ";"Buurt     ";"BU03634706          ";"     5.1";"    25.3"
"18 tot 65 jaar";"Waarde";"2012";"Museumplein";"Amsterdam                               ";"Buurt     ";"BU03634707          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Vondelpark Oost";"Amsterdam                               ";"Buurt     ";"BU03634708          ";"       .";"       ."
"18 tot 65 jaar";"Waarde";"2012";"Duivelseiland";"Amsterdam                               ";"Buurt     ";"BU03634709          ";"     5.5";"    25.8"
"18 tot 65 jaar";"Waarde";"2012";"Stadionbuurt";"Amsterdam                               ";"Wijk      ";"WK036348            ";"     8.8";"    36.0"
"18 tot 65 jaar";"Waarde";"2012";"Bertelmanpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03634800          ";"    11.2";"    42.0"
"18 tot 65 jaar";"Waarde";"2012";"Marathonbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03634801          ";"    10.6";"    42.3"
"18 tot 65 jaar";"Waarde";"2012";"Marathonbuurt West";"Amsterdam                               ";"Buurt     ";"BU03634802          ";"    12.2";"    46.7"
"18 tot 65 jaar";"Waarde";"2012";"Olympisch Stadion e.o.";"Amsterdam                               ";"Buurt     ";"BU03634803          ";"     6.2";"    25.8"
"18 tot 65 jaar";"Waarde";"2012";"IJsbaanpad e.o.";"Amsterdam                               ";"Buurt     ";"BU03634804          ";"    11.5";"    42.6"
"18 tot 65 jaar";"Waarde";"2012";"Van Tuyllbuurt";"Amsterdam                               ";"Buurt     ";"BU03634805          ";"     6.4";"    29.9"
"18 tot 65 jaar";"Waarde";"2012";"Apollobuurt";"Amsterdam                               ";"Wijk      ";"WK036349            ";"     3.8";"    18.4"
