"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 jaar of ouder";"Waarde";"2022";"Alfa-driehoek";"Amsterdam                               ";"Buurt     ";"BU03631001          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Petroleumhaven";"Amsterdam                               ";"Buurt     ";"BU03631002          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Westhaven Noord";"Amsterdam                               ";"Buurt     ";"BU03631003          ";"    15.5";"    36.3"
"18 jaar of ouder";"Waarde";"2022";"Vervoerscentrum";"Amsterdam                               ";"Buurt     ";"BU03631004          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Amerikahaven";"Amsterdam                               ";"Buurt     ";"BU03631005          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Afrikahaven";"Amsterdam                               ";"Buurt     ";"BU03631006          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Westhaven Zuid";"Amsterdam                               ";"Buurt     ";"BU03631007          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Bedrijventerrein Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036311            ";"    21.0";"    39.8"
"18 jaar of ouder";"Waarde";"2022";"Sloterdijk II";"Amsterdam                               ";"Buurt     ";"BU03631100          ";"    15.4";"    38.6"
"18 jaar of ouder";"Waarde";"2022";"Sloterdijk III Oost";"Amsterdam                               ";"Buurt     ";"BU03631102          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Sloterdijk III West";"Amsterdam                               ";"Buurt     ";"BU03631103          ";"    22.5";"    46.5"
"18 jaar of ouder";"Waarde";"2022";"De Heining";"Amsterdam                               ";"Buurt     ";"BU03631104          ";"     9.8";"    28.2"
"18 jaar of ouder";"Waarde";"2022";"Teleport";"Amsterdam                               ";"Buurt     ";"BU03631105          ";"    21.2";"    39.4"
"18 jaar of ouder";"Waarde";"2022";"Bretten Oost";"Amsterdam                               ";"Buurt     ";"BU03631107          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Bretten West";"Amsterdam                               ";"Buurt     ";"BU03631109          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Houthavens";"Amsterdam                               ";"Wijk      ";"WK036312            ";"     8.9";"    16.2"
"18 jaar of ouder";"Waarde";"2022";"Houthavens West";"Amsterdam                               ";"Buurt     ";"BU03631200          ";"     8.8";"    15.5"
"18 jaar of ouder";"Waarde";"2022";"Houthavens Oost";"Amsterdam                               ";"Buurt     ";"BU03631201          ";"     9.4";"    19.5"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammer- en Zeeheldenbuurt";"Amsterdam                               ";"Wijk      ";"WK036313            ";"    15.9";"    34.0"
"18 jaar of ouder";"Waarde";"2022";"Zeeheldenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631300          ";"    14.6";"    31.6"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammerbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631301          ";"    17.2";"    36.8"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammerbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631302          ";"    15.3";"    31.5"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammerbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631303          ";"    14.9";"    31.7"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammerbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03631304          ";"    16.3";"    34.1"
"18 jaar of ouder";"Waarde";"2022";"Spaarndammerbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03631305          ";"    16.3";"    35.8"
"18 jaar of ouder";"Waarde";"2022";"Westergasfabriek";"Amsterdam                               ";"Buurt     ";"BU03631306          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Overbraker Binnenpolder";"Amsterdam                               ";"Buurt     ";"BU03631307          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"Staatsliedenbuurt";"Amsterdam                               ";"Wijk      ";"WK036314            ";"    15.4";"    31.0"
"18 jaar of ouder";"Waarde";"2022";"De Wittenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631400          ";"    14.9";"    30.4"
"18 jaar of ouder";"Waarde";"2022";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"    15.9";"    32.9"
"18 jaar of ouder";"Waarde";"2022";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"    15.8";"    34.9"
"18 jaar of ouder";"Waarde";"2022";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"    16.1";"    32.2"
"18 jaar of ouder";"Waarde";"2022";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"    15.7";"    30.9"
"18 jaar of ouder";"Waarde";"2022";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"    14.1";"    27.7"
"18 jaar of ouder";"Waarde";"2022";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"    13.1";"    27.0"
"18 jaar of ouder";"Waarde";"2022";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"    11.9";"    24.8"
"18 jaar of ouder";"Waarde";"2022";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"    17.6";"    29.1"
"18 jaar of ouder";"Waarde";"2022";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"    11.2";"    22.9"
"18 jaar of ouder";"Waarde";"2022";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"    14.5";"    29.9"
"18 jaar of ouder";"Waarde";"2022";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"    15.1";"    29.2"
"18 jaar of ouder";"Waarde";"2022";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"    14.9";"    28.9"
"18 jaar of ouder";"Waarde";"2022";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"    16.2";"    31.0"
"18 jaar of ouder";"Waarde";"2022";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"    12.8";"    25.7"
"18 jaar of ouder";"Waarde";"2022";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"    13.4";"    26.0"
"18 jaar of ouder";"Waarde";"2022";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"    13.4";"    26.0"
"18 jaar of ouder";"Waarde";"2022";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"    14.8";"    29.5"
"18 jaar of ouder";"Waarde";"2022";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"    14.7";"    29.9"
"18 jaar of ouder";"Waarde";"2022";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"    14.8";"    29.3"
"18 jaar of ouder";"Waarde";"2022";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"    16.5";"    33.8"
"18 jaar of ouder";"Waarde";"2022";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"    14.8";"    28.9"
"18 jaar of ouder";"Waarde";"2022";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"    17.9";"    38.2"
"18 jaar of ouder";"Waarde";"2022";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"    16.6";"    33.6"
"18 jaar of ouder";"Waarde";"2022";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"    12.2";"    23.7"
"18 jaar of ouder";"Waarde";"2022";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"    11.5";"    21.5"
"18 jaar of ouder";"Waarde";"2022";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"    12.9";"    26.1"
"18 jaar of ouder";"Waarde";"2022";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"    12.2";"    23.3"
"18 jaar of ouder";"Waarde";"2022";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"    12.8";"    25.1"
"18 jaar of ouder";"Waarde";"2022";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"    13.4";"    25.9"
"18 jaar of ouder";"Waarde";"2022";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"    11.4";"    22.8"
"18 jaar of ouder";"Waarde";"2022";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"    11.4";"    22.2"
"18 jaar of ouder";"Waarde";"2022";"Vondelparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632200          ";"    10.9";"    20.7"
"18 jaar of ouder";"Waarde";"2022";"Vondelparkbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03632201          ";"    12.0";"    24.1"
"18 jaar of ouder";"Waarde";"2022";"Zuidas";"Amsterdam                               ";"Wijk      ";"WK036323            ";"    13.5";"    27.3"
"18 jaar of ouder";"Waarde";"2022";"Zuidas Noord";"Amsterdam                               ";"Buurt     ";"BU03632300          ";"    10.7";"    20.4"
"18 jaar of ouder";"Waarde";"2022";"RAI";"Amsterdam                               ";"Buurt     ";"BU03632301          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2022";"VU-kwartier";"Amsterdam                               ";"Buurt     ";"BU03632302          ";"    12.7";"    28.0"
"18 jaar of ouder";"Waarde";"2022";"Zuidas Zuid";"Amsterdam                               ";"Buurt     ";"BU03632303          ";"    11.5";"    23.0"
"18 jaar of ouder";"Waarde";"2022";"Vivaldi";"Amsterdam                               ";"Buurt     ";"BU03632304          ";"    17.4";"    35.9"
"18 jaar of ouder";"Waarde";"2022";"Oude Pijp";"Amsterdam                               ";"Wijk      ";"WK036324            ";"    14.4";"    29.3"
"18 jaar of ouder";"Waarde";"2022";"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"BU03632400          ";"    12.8";"    25.4"
"18 jaar of ouder";"Waarde";"2022";"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"BU03632401          ";"    15.6";"    32.1"
"18 jaar of ouder";"Waarde";"2022";"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"BU03632402          ";"    13.7";"    27.1"
"18 jaar of ouder";"Waarde";"2022";"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"BU03632403          ";"    15.9";"    33.2"
"18 jaar of ouder";"Waarde";"2022";"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03632404          ";"    14.3";"    29.2"
"18 jaar of ouder";"Waarde";"2022";"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"WK036325            ";"    14.3";"    29.4"
"18 jaar of ouder";"Waarde";"2022";"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"BU03632500          ";"    15.4";"    31.4"
"18 jaar of ouder";"Waarde";"2022";"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03632501          ";"    13.9";"    27.9"
"18 jaar of ouder";"Waarde";"2022";"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"BU03632502          ";"    14.8";"    31.6"
"18 jaar of ouder";"Waarde";"2022";"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"BU03632503          ";"    13.5";"    28.2"
"18 jaar of ouder";"Waarde";"2022";"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"WK036326            ";"    17.0";"    37.1"
"18 jaar of ouder";"Waarde";"2022";"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"BU03632600          ";"    17.4";"    38.0"
"18 jaar of ouder";"Waarde";"2022";"Burgemeester Tellegenbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632601          ";"    16.8";"    35.6"
"18 jaar of ouder";"Waarde";"2022";"Burgemeester Tellegenbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632602          ";"    16.7";"    37.7"
"18 jaar of ouder";"Waarde";"2022";"Weesperzijde";"Amsterdam                               ";"Wijk      ";"WK036327            ";"    12.9";"    25.5"
"18 jaar of ouder";"Waarde";"2022";"Swammerdambuurt";"Amsterdam                               ";"Buurt     ";"BU03632700          ";"    11.7";"    22.9"
"18 jaar of ouder";"Waarde";"2022";"Weesperzijde Midden/Zuid";"Amsterdam                               ";"Buurt     ";"BU03632701          ";"    12.0";"    24.0"
"18 jaar of ouder";"Waarde";"2022";"Parooldriehoek";"Amsterdam                               ";"Buurt     ";"BU03632702          ";"    21.2";"    40.9"
"18 jaar of ouder";"Waarde";"2022";"Oosterparkbuurt";"Amsterdam                               ";"Wijk      ";"WK036328            ";"    16.0";"    33.7"
"18 jaar of ouder";"Waarde";"2022";"Oosterparkbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03632800          ";"    15.8";"    33.9"
"18 jaar of ouder";"Waarde";"2022";"Oosterpark";"Amsterdam                               ";"Buurt     ";"BU03632801          ";"    19.1";"    38.3"
"18 jaar of ouder";"Waarde";"2022";"Oosterparkbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03632802          ";"    14.2";"    29.1"
"18 jaar of ouder";"Waarde";"2022";"Oosterparkbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03632803          ";"    18.3";"    38.5"
"18 jaar of ouder";"Waarde";"2022";"Dapperbuurt";"Amsterdam                               ";"Wijk      ";"WK036329            ";"    16.0";"    34.2"
"18 jaar of ouder";"Waarde";"2022";"Dapperbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03632900          ";"    16.6";"    35.7"
"18 jaar of ouder";"Waarde";"2022";"Dapperbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03632901          ";"    17.0";"    36.3"
"18 jaar of ouder";"Waarde";"2022";"Oostpoort";"Amsterdam                               ";"Buurt     ";"BU03632902          ";"    12.5";"    25.8"
"18 jaar of ouder";"Waarde";"2022";"Transvaalbuurt";"Amsterdam                               ";"Wijk      ";"WK036330            ";"    17.4";"    37.1"
"18 jaar of ouder";"Waarde";"2022";"Transvaalbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633000          ";"    17.6";"    37.5"
"18 jaar of ouder";"Waarde";"2022";"Transvaalbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633001          ";"    17.2";"    36.8"
"18 jaar of ouder";"Waarde";"2022";"Indische Buurt West";"Amsterdam                               ";"Wijk      ";"WK036331            ";"    17.5";"    37.3"
"18 jaar of ouder";"Waarde";"2022";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"    15.8";"    33.1"
"18 jaar of ouder";"Waarde";"2022";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    16.9";"    35.8"
