"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"65 jaar of ouder";"Waarde";"2012";"Spiegelbuurt";"Amsterdam                               ";"Buurt     ";"BU03630300          ";"     2.6";"     8.7"
"65 jaar of ouder";"Waarde";"2012";"Gouden Bocht";"Amsterdam                               ";"Buurt     ";"BU03630301          ";"     2.4";"     7.7"
"65 jaar of ouder";"Waarde";"2012";"Van Loonbuurt";"Amsterdam                               ";"Buurt     ";"BU03630302          ";"     2.6";"     8.5"
"65 jaar of ouder";"Waarde";"2012";"Amstelveldbuurt";"Amsterdam                               ";"Buurt     ";"BU03630303          ";"     2.3";"     8.1"
"65 jaar of ouder";"Waarde";"2012";"Rembrandtpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630304          ";"     2.4";"    11.5"
"65 jaar of ouder";"Waarde";"2012";"Reguliersbuurt";"Amsterdam                               ";"Buurt     ";"BU03630305          ";"     3.4";"    12.3"
"65 jaar of ouder";"Waarde";"2012";"Leidsegracht Zuid";"Amsterdam                               ";"Buurt     ";"BU03630306          ";"     2.3";"     7.7"
"65 jaar of ouder";"Waarde";"2012";"Nieuwmarkt/Lastage";"Amsterdam                               ";"Wijk      ";"WK036304            ";"     4.8";"    22.4"
"65 jaar of ouder";"Waarde";"2012";"Oosterdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630400          ";"     2.9";"    14.0"
"65 jaar of ouder";"Waarde";"2012";"Scheepvaarthuisbuurt";"Amsterdam                               ";"Buurt     ";"BU03630401          ";"     2.6";"    13.1"
"65 jaar of ouder";"Waarde";"2012";"Rapenburg";"Amsterdam                               ";"Buurt     ";"BU03630402          ";"     4.4";"    23.3"
"65 jaar of ouder";"Waarde";"2012";"Lastage";"Amsterdam                               ";"Buurt     ";"BU03630403          ";"     3.8";"    21.5"
"65 jaar of ouder";"Waarde";"2012";"Nieuwmarkt";"Amsterdam                               ";"Buurt     ";"BU03630404          ";"     5.6";"    26.4"
"65 jaar of ouder";"Waarde";"2012";"Uilenburg";"Amsterdam                               ";"Buurt     ";"BU03630405          ";"     5.8";"    24.1"
"65 jaar of ouder";"Waarde";"2012";"Valkenburg";"Amsterdam                               ";"Buurt     ";"BU03630406          ";"     5.4";"    22.3"
"65 jaar of ouder";"Waarde";"2012";"Zuiderkerkbuurt";"Amsterdam                               ";"Buurt     ";"BU03630407          ";"     4.6";"    21.1"
"65 jaar of ouder";"Waarde";"2012";"Waterloopleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630408          ";"     4.4";"    21.8"
"65 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt";"Amsterdam                               ";"Wijk      ";"WK036305            ";"     4.7";"    23.3"
"65 jaar of ouder";"Waarde";"2012";"Westerdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630500          ";"     5.0";"    24.4"
"65 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03630501          ";"     4.5";"    22.2"
"65 jaar of ouder";"Waarde";"2012";"Haarlemmerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03630502          ";"     5.0";"    24.3"
"65 jaar of ouder";"Waarde";"2012";"Westelijke eilanden";"Amsterdam                               ";"Buurt     ";"BU03630503          ";"     4.4";"    21.6"
"65 jaar of ouder";"Waarde";"2012";"Planciusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630505          ";"     4.3";"    22.7"
"65 jaar of ouder";"Waarde";"2012";"Planciusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630506          ";"     7.3";"    35.4"
"65 jaar of ouder";"Waarde";"2012";"Jordaan";"Amsterdam                               ";"Wijk      ";"WK036306            ";"     4.8";"    23.1"
"65 jaar of ouder";"Waarde";"2012";"Driehoekbuurt";"Amsterdam                               ";"Buurt     ";"BU03630600          ";"     5.1";"    24.1"
"65 jaar of ouder";"Waarde";"2012";"Bloemgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630602          ";"     4.5";"    21.6"
"65 jaar of ouder";"Waarde";"2012";"Marnixbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630603          ";"     5.9";"    29.5"
"65 jaar of ouder";"Waarde";"2012";"Zaagpoortbuurt";"Amsterdam                               ";"Buurt     ";"BU03630604          ";"     6.3";"    33.0"
"65 jaar of ouder";"Waarde";"2012";"Marnixbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03630605          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Elandsgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630606          ";"     4.7";"    22.3"
"65 jaar of ouder";"Waarde";"2012";"Passeerdersgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630607          ";"     3.2";"    13.9"
"65 jaar of ouder";"Waarde";"2012";"Groenmarktkadebuurt";"Amsterdam                               ";"Buurt     ";"BU03630608          ";"     5.4";"    22.5"
"65 jaar of ouder";"Waarde";"2012";"Marnixbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630609          ";"     3.4";"    12.9"
"65 jaar of ouder";"Waarde";"2012";"Anjeliersbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630610          ";"     5.1";"    22.3"
"65 jaar of ouder";"Waarde";"2012";"Anjeliersbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630611          ";"     4.7";"    24.8"
"65 jaar of ouder";"Waarde";"2012";"De Weteringschans";"Amsterdam                               ";"Wijk      ";"WK036307            ";"     3.5";"    14.9"
"65 jaar of ouder";"Waarde";"2012";"Leidsebuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03630700          ";"     4.2";"    15.3"
"65 jaar of ouder";"Waarde";"2012";"Leidsebuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03630701          ";"     4.1";"    18.9"
"65 jaar of ouder";"Waarde";"2012";"Leidsebuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03630702          ";"     4.3";"    21.1"
"65 jaar of ouder";"Waarde";"2012";"Leidsebuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03630703          ";"     7.0";"    20.0"
"65 jaar of ouder";"Waarde";"2012";"Weteringbuurt";"Amsterdam                               ";"Buurt     ";"BU03630704          ";"     3.4";"    15.4"
"65 jaar of ouder";"Waarde";"2012";"Den Texbuurt";"Amsterdam                               ";"Buurt     ";"BU03630705          ";"     3.1";"    13.7"
"65 jaar of ouder";"Waarde";"2012";"Utrechtsebuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630706          ";"     3.4";"    14.5"
"65 jaar of ouder";"Waarde";"2012";"Frederikspleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630707          ";"     2.4";"    10.4"
"65 jaar of ouder";"Waarde";"2012";"Weesperbuurt/Plantage";"Amsterdam                               ";"Wijk      ";"WK036308            ";"     3.9";"    16.1"
"65 jaar of ouder";"Waarde";"2012";"Weesperbuurt";"Amsterdam                               ";"Buurt     ";"BU03630800          ";"     4.6";"    18.8"
"65 jaar of ouder";"Waarde";"2012";"Sarphatistrook";"Amsterdam                               ";"Buurt     ";"BU03630801          ";"     4.1";"    16.7"
"65 jaar of ouder";"Waarde";"2012";"de Plantage";"Amsterdam                               ";"Buurt     ";"BU03630803          ";"     2.8";"    11.4"
"65 jaar of ouder";"Waarde";"2012";"Alexanderplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03630804          ";"     3.2";"    17.3"
"65 jaar of ouder";"Waarde";"2012";"Oostelijke Eilanden/Kadijken";"Amsterdam                               ";"Wijk      ";"WK036309            ";"     5.9";"    27.5"
"65 jaar of ouder";"Waarde";"2012";"Marine-Etablissement";"Amsterdam                               ";"Buurt     ";"BU03630900          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Kattenburg";"Amsterdam                               ";"Buurt     ";"BU03630901          ";"     5.7";"    29.9"
"65 jaar of ouder";"Waarde";"2012";"Wittenburg";"Amsterdam                               ";"Buurt     ";"BU03630902          ";"     6.4";"    28.4"
"65 jaar of ouder";"Waarde";"2012";"Oostenburg";"Amsterdam                               ";"Buurt     ";"BU03630903          ";"     7.7";"    33.9"
"65 jaar of ouder";"Waarde";"2012";"Czaar Peterbuurt";"Amsterdam                               ";"Buurt     ";"BU03630904          ";"     7.6";"    31.4"
"65 jaar of ouder";"Waarde";"2012";"Het Funen";"Amsterdam                               ";"Buurt     ";"BU03630905          ";"     6.0";"    25.0"
"65 jaar of ouder";"Waarde";"2012";"Kazernebuurt";"Amsterdam                               ";"Buurt     ";"BU03630907          ";"     5.7";"    28.1"
"65 jaar of ouder";"Waarde";"2012";"Kadijken";"Amsterdam                               ";"Buurt     ";"BU03630908          ";"     4.2";"    20.8"
"65 jaar of ouder";"Waarde";"2012";"Westelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036310            ";"     3.0";"    17.8"
"65 jaar of ouder";"Waarde";"2012";"Coenhaven/Mercuriushaven";"Amsterdam                               ";"Buurt     ";"BU03631000          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Alfa-driehoek";"Amsterdam                               ";"Buurt     ";"BU03631001          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Petroleumhaven";"Amsterdam                               ";"Buurt     ";"BU03631002          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Westhaven Noord";"Amsterdam                               ";"Buurt     ";"BU03631003          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Vervoerscentrum";"Amsterdam                               ";"Buurt     ";"BU03631004          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Amerikahaven";"Amsterdam                               ";"Buurt     ";"BU03631005          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Afrikahaven";"Amsterdam                               ";"Buurt     ";"BU03631006          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Westhaven Zuid";"Amsterdam                               ";"Buurt     ";"BU03631007          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Bedrijventerrein Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036311            ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Sloterdijk II";"Amsterdam                               ";"Buurt     ";"BU03631100          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Sloterdijk III Oost";"Amsterdam                               ";"Buurt     ";"BU03631102          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Sloterdijk III West";"Amsterdam                               ";"Buurt     ";"BU03631103          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"De Heining";"Amsterdam                               ";"Buurt     ";"BU03631104          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Teleport";"Amsterdam                               ";"Buurt     ";"BU03631105          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Bretten Oost";"Amsterdam                               ";"Buurt     ";"BU03631107          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Bretten West";"Amsterdam                               ";"Buurt     ";"BU03631109          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Houthavens";"Amsterdam                               ";"Wijk      ";"WK036312            ";"     3.0";"    13.3"
"65 jaar of ouder";"Waarde";"2012";"Houthavens West";"Amsterdam                               ";"Buurt     ";"BU03631200          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Houthavens Oost";"Amsterdam                               ";"Buurt     ";"BU03631201          ";"     2.9";"    11.6"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammer- en Zeeheldenbuurt";"Amsterdam                               ";"Wijk      ";"WK036313            ";"     7.7";"    34.8"
"65 jaar of ouder";"Waarde";"2012";"Zeeheldenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631300          ";"     6.4";"    28.1"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631301          ";"     8.3";"    39.1"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631302          ";"     7.2";"    31.0"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631303          ";"     7.4";"    31.1"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03631304          ";"     8.7";"    38.7"
"65 jaar of ouder";"Waarde";"2012";"Spaarndammerbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03631305          ";"     8.0";"    39.9"
"65 jaar of ouder";"Waarde";"2012";"Westergasfabriek";"Amsterdam                               ";"Buurt     ";"BU03631306          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Overbraker Binnenpolder";"Amsterdam                               ";"Buurt     ";"BU03631307          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Staatsliedenbuurt";"Amsterdam                               ";"Wijk      ";"WK036314            ";"     7.4";"    34.9"
"65 jaar of ouder";"Waarde";"2012";"De Wittenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631400          ";"     6.7";"    33.8"
"65 jaar of ouder";"Waarde";"2012";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"     7.1";"    31.6"
"65 jaar of ouder";"Waarde";"2012";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"     8.1";"    35.4"
"65 jaar of ouder";"Waarde";"2012";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"     7.2";"    35.7"
"65 jaar of ouder";"Waarde";"2012";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"     7.5";"    39.4"
"65 jaar of ouder";"Waarde";"2012";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"     7.1";"    33.5"
"65 jaar of ouder";"Waarde";"2012";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"     7.1";"    33.6"
"65 jaar of ouder";"Waarde";"2012";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"     6.7";"    34.6"
"65 jaar of ouder";"Waarde";"2012";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"     5.6";"    30.2"
"65 jaar of ouder";"Waarde";"2012";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"     7.5";"    33.9"
"65 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"     6.0";"    27.3"
"65 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"     5.9";"    27.8"
"65 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"     5.9";"    28.1"
"65 jaar of ouder";"Waarde";"2012";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"     6.2";"    25.6"
"65 jaar of ouder";"Waarde";"2012";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"     5.3";"    24.4"
"65 jaar of ouder";"Waarde";"2012";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"     5.3";"    24.4"
"65 jaar of ouder";"Waarde";"2012";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"     7.2";"    33.0"
"65 jaar of ouder";"Waarde";"2012";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"     6.8";"    31.5"
"65 jaar of ouder";"Waarde";"2012";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"     7.6";"    34.6"
"65 jaar of ouder";"Waarde";"2012";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"     7.7";"    35.7"
"65 jaar of ouder";"Waarde";"2012";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"     5.9";"    27.2"
"65 jaar of ouder";"Waarde";"2012";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"     8.2";"    37.4"
"65 jaar of ouder";"Waarde";"2012";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"     7.2";"    37.6"
"65 jaar of ouder";"Waarde";"2012";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"     4.8";"    21.9"
"65 jaar of ouder";"Waarde";"2012";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"     4.0";"    18.2"
"65 jaar of ouder";"Waarde";"2012";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"     5.0";"    21.8"
"65 jaar of ouder";"Waarde";"2012";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"     5.4";"    27.6"
"65 jaar of ouder";"Waarde";"2012";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"     5.4";"    25.1"
"65 jaar of ouder";"Waarde";"2012";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"     5.8";"    27.5"
"65 jaar of ouder";"Waarde";"2012";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"     4.7";"    21.0"
"65 jaar of ouder";"Waarde";"2012";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"     2.9";"    12.1"
"65 jaar of ouder";"Waarde";"2012";"Vondelparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632200          ";"     2.1";"     6.7"
"65 jaar of ouder";"Waarde";"2012";"Vondelparkbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03632201          ";"     3.6";"    17.7"
"65 jaar of ouder";"Waarde";"2012";"Zuidas";"Amsterdam                               ";"Wijk      ";"WK036323            ";"     2.5";"     6.9"
"65 jaar of ouder";"Waarde";"2012";"Zuidas Noord";"Amsterdam                               ";"Buurt     ";"BU03632300          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"RAI";"Amsterdam                               ";"Buurt     ";"BU03632301          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"VU-kwartier";"Amsterdam                               ";"Buurt     ";"BU03632302          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Zuidas Zuid";"Amsterdam                               ";"Buurt     ";"BU03632303          ";"     2.7";"     6.2"
"65 jaar of ouder";"Waarde";"2012";"Vivaldi";"Amsterdam                               ";"Buurt     ";"BU03632304          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Oude Pijp";"Amsterdam                               ";"Wijk      ";"WK036324            ";"     5.8";"    26.6"
"65 jaar of ouder";"Waarde";"2012";"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"BU03632400          ";"     4.4";"    21.0"
"65 jaar of ouder";"Waarde";"2012";"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"BU03632401          ";"     6.7";"    29.1"
"65 jaar of ouder";"Waarde";"2012";"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"BU03632402          ";"     4.8";"    22.6"
"65 jaar of ouder";"Waarde";"2012";"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"BU03632403          ";"     7.1";"    34.1"
"65 jaar of ouder";"Waarde";"2012";"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03632404          ";"     5.9";"    26.4"
"65 jaar of ouder";"Waarde";"2012";"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"WK036325            ";"     7.2";"    31.0"
"65 jaar of ouder";"Waarde";"2012";"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"BU03632500          ";"     7.1";"    30.8"
"65 jaar of ouder";"Waarde";"2012";"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03632501          ";"     6.5";"    29.8"
"65 jaar of ouder";"Waarde";"2012";"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"BU03632502          ";"     7.5";"    32.5"
"65 jaar of ouder";"Waarde";"2012";"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"BU03632503          ";"     7.7";"    31.3"
"65 jaar of ouder";"Waarde";"2012";"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"WK036326            ";"     8.3";"    35.4"
"65 jaar of ouder";"Waarde";"2012";"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"BU03632600          ";"     8.3";"    34.6"
"65 jaar of ouder";"Waarde";"2012";"Burgemeester Tellegenbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632601          ";"     7.9";"    34.5"
"65 jaar of ouder";"Waarde";"2012";"Burgemeester Tellegenbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632602          ";"     8.8";"    37.4"
"65 jaar of ouder";"Waarde";"2012";"Weesperzijde";"Amsterdam                               ";"Wijk      ";"WK036327            ";"     5.7";"    23.9"
"65 jaar of ouder";"Waarde";"2012";"Swammerdambuurt";"Amsterdam                               ";"Buurt     ";"BU03632700          ";"     4.4";"    18.4"
"65 jaar of ouder";"Waarde";"2012";"Weesperzijde Midden/Zuid";"Amsterdam                               ";"Buurt     ";"BU03632701          ";"     6.3";"    26.2"
"65 jaar of ouder";"Waarde";"2012";"Parooldriehoek";"Amsterdam                               ";"Buurt     ";"BU03632702          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Oosterparkbuurt";"Amsterdam                               ";"Wijk      ";"WK036328            ";"     7.9";"    33.3"
"65 jaar of ouder";"Waarde";"2012";"Oosterparkbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03632800          ";"     7.7";"    35.2"
"65 jaar of ouder";"Waarde";"2012";"Oosterpark";"Amsterdam                               ";"Buurt     ";"BU03632801          ";"       .";"       ."
"65 jaar of ouder";"Waarde";"2012";"Oosterparkbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03632802          ";"     7.7";"    29.5"
"65 jaar of ouder";"Waarde";"2012";"Oosterparkbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03632803          ";"     8.5";"    36.0"
"65 jaar of ouder";"Waarde";"2012";"Dapperbuurt";"Amsterdam                               ";"Wijk      ";"WK036329            ";"     9.5";"    38.9"
"65 jaar of ouder";"Waarde";"2012";"Dapperbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03632900          ";"     9.6";"    39.3"
"65 jaar of ouder";"Waarde";"2012";"Dapperbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03632901          ";"     9.7";"    39.6"
"65 jaar of ouder";"Waarde";"2012";"Oostpoort";"Amsterdam                               ";"Buurt     ";"BU03632902          ";"     6.3";"    28.1"
"65 jaar of ouder";"Waarde";"2012";"Transvaalbuurt";"Amsterdam                               ";"Wijk      ";"WK036330            ";"     9.6";"    40.5"
"65 jaar of ouder";"Waarde";"2012";"Transvaalbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633000          ";"    10.0";"    41.4"
"65 jaar of ouder";"Waarde";"2012";"Transvaalbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633001          ";"     9.2";"    39.6"
"65 jaar of ouder";"Waarde";"2012";"Indische Buurt West";"Amsterdam                               ";"Wijk      ";"WK036331            ";"    10.8";"    43.0"
"65 jaar of ouder";"Waarde";"2012";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"     9.3";"    37.6"
"65 jaar of ouder";"Waarde";"2012";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    11.6";"    45.1"
"65 jaar of ouder";"Waarde";"2012";"Zuidwestkwadrant Indische buurt";"Amsterdam                               ";"Buurt     ";"BU03633102          ";"    11.2";"    44.9"
