"Leeftijd";"Marges";"Perioden";"Wijken en buurten";"Regioaanduiding/Gemeentenaam (naam)";"Regioaanduiding/Soort regio (omschrijving)";"Regioaanduiding/Codering (code)";"Hoog risico op angst of depressie (%)";"Moeite met rondkomen (%)"
"18 jaar of ouder";"Waarde";"2016";"Nieuwe Kerk e.o.";"Amsterdam                               ";"Buurt     ";"BU03630104          ";"     6.3";"    24.4"
"18 jaar of ouder";"Waarde";"2016";"Spuistraat Zuid";"Amsterdam                               ";"Buurt     ";"BU03630105          ";"     6.8";"    24.8"
"18 jaar of ouder";"Waarde";"2016";"Begijnhofbuurt";"Amsterdam                               ";"Buurt     ";"BU03630106          ";"     7.3";"    27.4"
"18 jaar of ouder";"Waarde";"2016";"Kalverdriehoek";"Amsterdam                               ";"Buurt     ";"BU03630107          ";"     5.3";"    21.6"
"18 jaar of ouder";"Waarde";"2016";"Grachtengordel-West";"Amsterdam                               ";"Wijk      ";"WK036302            ";"     4.6";"    16.0"
"18 jaar of ouder";"Waarde";"2016";"Langestraat e.o.";"Amsterdam                               ";"Buurt     ";"BU03630200          ";"     4.3";"    14.3"
"18 jaar of ouder";"Waarde";"2016";"Leliegracht e.o.";"Amsterdam                               ";"Buurt     ";"BU03630201          ";"     4.8";"    16.9"
"18 jaar of ouder";"Waarde";"2016";"Felix Meritisbuurt";"Amsterdam                               ";"Buurt     ";"BU03630202          ";"     4.7";"    16.3"
"18 jaar of ouder";"Waarde";"2016";"Leidsegracht Noord";"Amsterdam                               ";"Buurt     ";"BU03630203          ";"     4.9";"    16.9"
"18 jaar of ouder";"Waarde";"2016";"Grachtengordel-Zuid";"Amsterdam                               ";"Wijk      ";"WK036303            ";"     5.0";"    17.4"
"18 jaar of ouder";"Waarde";"2016";"Spiegelbuurt";"Amsterdam                               ";"Buurt     ";"BU03630300          ";"     4.5";"    15.6"
"18 jaar of ouder";"Waarde";"2016";"Gouden Bocht";"Amsterdam                               ";"Buurt     ";"BU03630301          ";"     4.4";"    14.4"
"18 jaar of ouder";"Waarde";"2016";"Van Loonbuurt";"Amsterdam                               ";"Buurt     ";"BU03630302          ";"     4.8";"    15.8"
"18 jaar of ouder";"Waarde";"2016";"Amstelveldbuurt";"Amsterdam                               ";"Buurt     ";"BU03630303          ";"     4.9";"    16.6"
"18 jaar of ouder";"Waarde";"2016";"Rembrandtpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630304          ";"     6.2";"    22.6"
"18 jaar of ouder";"Waarde";"2016";"Reguliersbuurt";"Amsterdam                               ";"Buurt     ";"BU03630305          ";"     6.4";"    25.2"
"18 jaar of ouder";"Waarde";"2016";"Leidsegracht Zuid";"Amsterdam                               ";"Buurt     ";"BU03630306          ";"     4.7";"    16.7"
"18 jaar of ouder";"Waarde";"2016";"Nieuwmarkt/Lastage";"Amsterdam                               ";"Wijk      ";"WK036304            ";"     6.9";"    23.7"
"18 jaar of ouder";"Waarde";"2016";"Oosterdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630400          ";"     6.0";"    20.4"
"18 jaar of ouder";"Waarde";"2016";"Scheepvaarthuisbuurt";"Amsterdam                               ";"Buurt     ";"BU03630401          ";"     5.1";"    19.2"
"18 jaar of ouder";"Waarde";"2016";"Rapenburg";"Amsterdam                               ";"Buurt     ";"BU03630402          ";"     6.4";"    23.7"
"18 jaar of ouder";"Waarde";"2016";"Lastage";"Amsterdam                               ";"Buurt     ";"BU03630403          ";"     6.4";"    23.0"
"18 jaar of ouder";"Waarde";"2016";"Nieuwmarkt";"Amsterdam                               ";"Buurt     ";"BU03630404          ";"     8.7";"    28.9"
"18 jaar of ouder";"Waarde";"2016";"Uilenburg";"Amsterdam                               ";"Buurt     ";"BU03630405          ";"     7.1";"    23.2"
"18 jaar of ouder";"Waarde";"2016";"Valkenburg";"Amsterdam                               ";"Buurt     ";"BU03630406          ";"     6.2";"    21.1"
"18 jaar of ouder";"Waarde";"2016";"Zuiderkerkbuurt";"Amsterdam                               ";"Buurt     ";"BU03630407          ";"     7.0";"    24.7"
"18 jaar of ouder";"Waarde";"2016";"Waterloopleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630408          ";"     7.2";"    23.6"
"18 jaar of ouder";"Waarde";"2016";"Haarlemmerbuurt";"Amsterdam                               ";"Wijk      ";"WK036305            ";"     7.3";"    24.3"
"18 jaar of ouder";"Waarde";"2016";"Westerdokseiland";"Amsterdam                               ";"Buurt     ";"BU03630500          ";"     6.4";"    20.0"
"18 jaar of ouder";"Waarde";"2016";"Haarlemmerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03630501          ";"     6.9";"    23.0"
"18 jaar of ouder";"Waarde";"2016";"Haarlemmerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03630502          ";"     7.9";"    26.5"
"18 jaar of ouder";"Waarde";"2016";"Westelijke eilanden";"Amsterdam                               ";"Buurt     ";"BU03630503          ";"     7.2";"    24.4"
"18 jaar of ouder";"Waarde";"2016";"Planciusbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630505          ";"     8.8";"    29.5"
"18 jaar of ouder";"Waarde";"2016";"Planciusbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630506          ";"    12.3";"    37.7"
"18 jaar of ouder";"Waarde";"2016";"Jordaan";"Amsterdam                               ";"Wijk      ";"WK036306            ";"     7.5";"    25.1"
"18 jaar of ouder";"Waarde";"2016";"Driehoekbuurt";"Amsterdam                               ";"Buurt     ";"BU03630600          ";"     7.8";"    26.3"
"18 jaar of ouder";"Waarde";"2016";"Bloemgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630602          ";"     6.6";"    23.1"
"18 jaar of ouder";"Waarde";"2016";"Marnixbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630603          ";"     9.4";"    30.2"
"18 jaar of ouder";"Waarde";"2016";"Zaagpoortbuurt";"Amsterdam                               ";"Buurt     ";"BU03630604          ";"     9.1";"    31.8"
"18 jaar of ouder";"Waarde";"2016";"Marnixbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03630605          ";"     5.9";"    22.9"
"18 jaar of ouder";"Waarde";"2016";"Elandsgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630606          ";"     7.4";"    24.6"
"18 jaar of ouder";"Waarde";"2016";"Passeerdersgrachtbuurt";"Amsterdam                               ";"Buurt     ";"BU03630607          ";"     6.7";"    21.6"
"18 jaar of ouder";"Waarde";"2016";"Groenmarktkadebuurt";"Amsterdam                               ";"Buurt     ";"BU03630608          ";"     6.3";"    21.7"
"18 jaar of ouder";"Waarde";"2016";"Marnixbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630609          ";"     6.9";"    22.5"
"18 jaar of ouder";"Waarde";"2016";"Anjeliersbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03630610          ";"     6.6";"    22.6"
"18 jaar of ouder";"Waarde";"2016";"Anjeliersbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630611          ";"     7.8";"    25.9"
"18 jaar of ouder";"Waarde";"2016";"De Weteringschans";"Amsterdam                               ";"Wijk      ";"WK036307            ";"     5.7";"    19.5"
"18 jaar of ouder";"Waarde";"2016";"Leidsebuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03630700          ";"     6.1";"    21.8"
"18 jaar of ouder";"Waarde";"2016";"Leidsebuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03630701          ";"     6.6";"    24.8"
"18 jaar of ouder";"Waarde";"2016";"Leidsebuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03630702          ";"     6.1";"    22.5"
"18 jaar of ouder";"Waarde";"2016";"Leidsebuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03630703          ";"     5.9";"    20.2"
"18 jaar of ouder";"Waarde";"2016";"Weteringbuurt";"Amsterdam                               ";"Buurt     ";"BU03630704          ";"     5.7";"    19.8"
"18 jaar of ouder";"Waarde";"2016";"Den Texbuurt";"Amsterdam                               ";"Buurt     ";"BU03630705          ";"     5.3";"    17.7"
"18 jaar of ouder";"Waarde";"2016";"Utrechtsebuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03630706          ";"     5.6";"    18.5"
"18 jaar of ouder";"Waarde";"2016";"Frederikspleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03630707          ";"     5.3";"    16.6"
"18 jaar of ouder";"Waarde";"2016";"Weesperbuurt/Plantage";"Amsterdam                               ";"Wijk      ";"WK036308            ";"     6.3";"    21.6"
"18 jaar of ouder";"Waarde";"2016";"Weesperbuurt";"Amsterdam                               ";"Buurt     ";"BU03630800          ";"     6.8";"    22.9"
"18 jaar of ouder";"Waarde";"2016";"Sarphatistrook";"Amsterdam                               ";"Buurt     ";"BU03630801          ";"     6.9";"    23.7"
"18 jaar of ouder";"Waarde";"2016";"de Plantage";"Amsterdam                               ";"Buurt     ";"BU03630803          ";"     5.2";"    17.6"
"18 jaar of ouder";"Waarde";"2016";"Alexanderplein e.o.";"Amsterdam                               ";"Buurt     ";"BU03630804          ";"     5.3";"    19.4"
"18 jaar of ouder";"Waarde";"2016";"Oostelijke Eilanden/Kadijken";"Amsterdam                               ";"Wijk      ";"WK036309            ";"     8.5";"    27.4"
"18 jaar of ouder";"Waarde";"2016";"Marine-Etablissement";"Amsterdam                               ";"Buurt     ";"BU03630900          ";"     4.5";"    15.9"
"18 jaar of ouder";"Waarde";"2016";"Kattenburg";"Amsterdam                               ";"Buurt     ";"BU03630901          ";"     8.9";"    31.1"
"18 jaar of ouder";"Waarde";"2016";"Wittenburg";"Amsterdam                               ";"Buurt     ";"BU03630902          ";"     9.2";"    29.7"
"18 jaar of ouder";"Waarde";"2016";"Oostenburg";"Amsterdam                               ";"Buurt     ";"BU03630903          ";"    10.6";"    32.0"
"18 jaar of ouder";"Waarde";"2016";"Czaar Peterbuurt";"Amsterdam                               ";"Buurt     ";"BU03630904          ";"     9.9";"    30.7"
"18 jaar of ouder";"Waarde";"2016";"Het Funen";"Amsterdam                               ";"Buurt     ";"BU03630905          ";"     5.6";"    18.1"
"18 jaar of ouder";"Waarde";"2016";"Kazernebuurt";"Amsterdam                               ";"Buurt     ";"BU03630907          ";"     8.7";"    28.2"
"18 jaar of ouder";"Waarde";"2016";"Kadijken";"Amsterdam                               ";"Buurt     ";"BU03630908          ";"     6.9";"    22.2"
"18 jaar of ouder";"Waarde";"2016";"Westelijk Havengebied";"Amsterdam                               ";"Wijk      ";"WK036310            ";"     9.1";"    33.7"
"18 jaar of ouder";"Waarde";"2016";"Coenhaven/Mercuriushaven";"Amsterdam                               ";"Buurt     ";"BU03631000          ";"     5.4";"    21.3"
"18 jaar of ouder";"Waarde";"2016";"Alfa-driehoek";"Amsterdam                               ";"Buurt     ";"BU03631001          ";"     5.7";"    26.7"
"18 jaar of ouder";"Waarde";"2016";"Petroleumhaven";"Amsterdam                               ";"Buurt     ";"BU03631002          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Westhaven Noord";"Amsterdam                               ";"Buurt     ";"BU03631003          ";"     8.3";"    23.0"
"18 jaar of ouder";"Waarde";"2016";"Vervoerscentrum";"Amsterdam                               ";"Buurt     ";"BU03631004          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Amerikahaven";"Amsterdam                               ";"Buurt     ";"BU03631005          ";"    10.7";"    40.6"
"18 jaar of ouder";"Waarde";"2016";"Afrikahaven";"Amsterdam                               ";"Buurt     ";"BU03631006          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Westhaven Zuid";"Amsterdam                               ";"Buurt     ";"BU03631007          ";"    11.0";"    33.6"
"18 jaar of ouder";"Waarde";"2016";"Bedrijventerrein Sloterdijk";"Amsterdam                               ";"Wijk      ";"WK036311            ";"     7.9";"    28.3"
"18 jaar of ouder";"Waarde";"2016";"Sloterdijk II";"Amsterdam                               ";"Buurt     ";"BU03631100          ";"     6.6";"    27.9"
"18 jaar of ouder";"Waarde";"2016";"Sloterdijk III Oost";"Amsterdam                               ";"Buurt     ";"BU03631102          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Sloterdijk III West";"Amsterdam                               ";"Buurt     ";"BU03631103          ";"     9.4";"    29.6"
"18 jaar of ouder";"Waarde";"2016";"De Heining";"Amsterdam                               ";"Buurt     ";"BU03631104          ";"     5.2";"    24.0"
"18 jaar of ouder";"Waarde";"2016";"Teleport";"Amsterdam                               ";"Buurt     ";"BU03631105          ";"     7.1";"    26.1"
"18 jaar of ouder";"Waarde";"2016";"Bretten Oost";"Amsterdam                               ";"Buurt     ";"BU03631107          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Bretten West";"Amsterdam                               ";"Buurt     ";"BU03631109          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Houthavens";"Amsterdam                               ";"Wijk      ";"WK036312            ";"     5.2";"    16.8"
"18 jaar of ouder";"Waarde";"2016";"Houthavens West";"Amsterdam                               ";"Buurt     ";"BU03631200          ";"     4.4";"    15.6"
"18 jaar of ouder";"Waarde";"2016";"Houthavens Oost";"Amsterdam                               ";"Buurt     ";"BU03631201          ";"     5.6";"    17.3"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammer- en Zeeheldenbuurt";"Amsterdam                               ";"Wijk      ";"WK036313            ";"    10.7";"    32.7"
"18 jaar of ouder";"Waarde";"2016";"Zeeheldenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631300          ";"     9.4";"    29.5"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammerbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631301          ";"    12.3";"    36.0"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammerbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631302          ";"    10.3";"    31.7"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammerbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631303          ";"     9.1";"    29.8"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammerbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03631304          ";"    10.7";"    33.4"
"18 jaar of ouder";"Waarde";"2016";"Spaarndammerbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03631305          ";"    11.1";"    33.8"
"18 jaar of ouder";"Waarde";"2016";"Westergasfabriek";"Amsterdam                               ";"Buurt     ";"BU03631306          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"Overbraker Binnenpolder";"Amsterdam                               ";"Buurt     ";"BU03631307          ";"    11.6";"    37.9"
"18 jaar of ouder";"Waarde";"2016";"Staatsliedenbuurt";"Amsterdam                               ";"Wijk      ";"WK036314            ";"     9.0";"    28.2"
"18 jaar of ouder";"Waarde";"2016";"De Wittenbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631400          ";"     8.8";"    27.4"
"18 jaar of ouder";"Waarde";"2016";"De Wittenbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631401          ";"    10.3";"    31.9"
"18 jaar of ouder";"Waarde";"2016";"Staatsliedenbuurt Noordoost";"Amsterdam                               ";"Buurt     ";"BU03631402          ";"    11.1";"    33.3"
"18 jaar of ouder";"Waarde";"2016";"Fannius Scholtenbuurt";"Amsterdam                               ";"Buurt     ";"BU03631403          ";"     9.5";"    30.0"
"18 jaar of ouder";"Waarde";"2016";"Westerstaatsman";"Amsterdam                               ";"Buurt     ";"BU03631404          ";"     8.7";"    28.0"
"18 jaar of ouder";"Waarde";"2016";"Buyskade e.o.";"Amsterdam                               ";"Buurt     ";"BU03631405          ";"     7.4";"    23.4"
"18 jaar of ouder";"Waarde";"2016";"Centrale Markt";"Amsterdam                               ";"Wijk      ";"WK036315            ";"     8.1";"    25.0"
"18 jaar of ouder";"Waarde";"2016";"Ecowijk";"Amsterdam                               ";"Buurt     ";"BU03631500          ";"     7.4";"    22.0"
"18 jaar of ouder";"Waarde";"2016";"Markthallen";"Amsterdam                               ";"Buurt     ";"BU03631501          ";"     4.5";"    15.6"
"18 jaar of ouder";"Waarde";"2016";"Bedrijvencentrum Westerkwartier";"Amsterdam                               ";"Buurt     ";"BU03631502          ";"     4.4";"    18.0"
"18 jaar of ouder";"Waarde";"2016";"Marcanti";"Amsterdam                               ";"Buurt     ";"BU03631503          ";"     9.2";"    29.5"
"18 jaar of ouder";"Waarde";"2016";"Frederik Hendrikbuurt";"Amsterdam                               ";"Wijk      ";"WK036316            ";"     8.3";"    26.3"
"18 jaar of ouder";"Waarde";"2016";"Frederik Hendrikbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631600          ";"     8.2";"    26.8"
"18 jaar of ouder";"Waarde";"2016";"Frederik Hendrikbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03631601          ";"     8.7";"    26.8"
"18 jaar of ouder";"Waarde";"2016";"Frederik Hendrikbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03631602          ";"     7.7";"    23.1"
"18 jaar of ouder";"Waarde";"2016";"Da Costabuurt";"Amsterdam                               ";"Wijk      ";"WK036317            ";"     7.0";"    23.2"
"18 jaar of ouder";"Waarde";"2016";"Da Costabuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631700          ";"     7.0";"    23.2"
"18 jaar of ouder";"Waarde";"2016";"Kinkerbuurt";"Amsterdam                               ";"Wijk      ";"WK036318            ";"     8.4";"    27.9"
"18 jaar of ouder";"Waarde";"2016";"Bellamybuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03631800          ";"     8.5";"    28.3"
"18 jaar of ouder";"Waarde";"2016";"Bellamybuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631801          ";"     8.3";"    27.6"
"18 jaar of ouder";"Waarde";"2016";"Van Lennepbuurt";"Amsterdam                               ";"Wijk      ";"WK036319            ";"    10.4";"    31.8"
"18 jaar of ouder";"Waarde";"2016";"Da Costabuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03631900          ";"     7.6";"    25.9"
"18 jaar of ouder";"Waarde";"2016";"Borgerbuurt";"Amsterdam                               ";"Buurt     ";"BU03631901          ";"    12.7";"    36.5"
"18 jaar of ouder";"Waarde";"2016";"Lootsbuurt";"Amsterdam                               ";"Buurt     ";"BU03631902          ";"    10.2";"    31.6"
"18 jaar of ouder";"Waarde";"2016";"Helmersbuurt";"Amsterdam                               ";"Wijk      ";"WK036320            ";"     6.3";"    21.4"
"18 jaar of ouder";"Waarde";"2016";"Helmersbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632000          ";"     5.2";"    18.7"
"18 jaar of ouder";"Waarde";"2016";"WG-terrein";"Amsterdam                               ";"Buurt     ";"BU03632001          ";"     7.4";"    24.0"
"18 jaar of ouder";"Waarde";"2016";"Cremerbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632002          ";"     6.5";"    21.5"
"18 jaar of ouder";"Waarde";"2016";"Overtoomse Sluis";"Amsterdam                               ";"Wijk      ";"WK036321            ";"     6.3";"    21.8"
"18 jaar of ouder";"Waarde";"2016";"Cremerbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632100          ";"     6.7";"    23.0"
"18 jaar of ouder";"Waarde";"2016";"Vondelparkbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632101          ";"     5.5";"    18.3"
"18 jaar of ouder";"Waarde";"2016";"Vondelbuurt";"Amsterdam                               ";"Wijk      ";"WK036322            ";"     5.7";"    18.4"
"18 jaar of ouder";"Waarde";"2016";"Vondelparkbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632200          ";"     4.9";"    16.6"
"18 jaar of ouder";"Waarde";"2016";"Vondelparkbuurt Midden";"Amsterdam                               ";"Buurt     ";"BU03632201          ";"     6.5";"    20.3"
"18 jaar of ouder";"Waarde";"2016";"Zuidas";"Amsterdam                               ";"Wijk      ";"WK036323            ";"     7.2";"    26.3"
"18 jaar of ouder";"Waarde";"2016";"Zuidas Noord";"Amsterdam                               ";"Buurt     ";"BU03632300          ";"     6.6";"    24.1"
"18 jaar of ouder";"Waarde";"2016";"RAI";"Amsterdam                               ";"Buurt     ";"BU03632301          ";"       .";"       ."
"18 jaar of ouder";"Waarde";"2016";"VU-kwartier";"Amsterdam                               ";"Buurt     ";"BU03632302          ";"     5.9";"    20.4"
"18 jaar of ouder";"Waarde";"2016";"Zuidas Zuid";"Amsterdam                               ";"Buurt     ";"BU03632303          ";"     5.3";"    17.4"
"18 jaar of ouder";"Waarde";"2016";"Vivaldi";"Amsterdam                               ";"Buurt     ";"BU03632304          ";"     9.5";"    36.7"
"18 jaar of ouder";"Waarde";"2016";"Oude Pijp";"Amsterdam                               ";"Wijk      ";"WK036324            ";"     7.7";"    25.7"
"18 jaar of ouder";"Waarde";"2016";"Hemonybuurt";"Amsterdam                               ";"Buurt     ";"BU03632400          ";"     6.8";"    22.1"
"18 jaar of ouder";"Waarde";"2016";"Gerard Doubuurt";"Amsterdam                               ";"Buurt     ";"BU03632401          ";"     8.5";"    27.3"
"18 jaar of ouder";"Waarde";"2016";"Frans Halsbuurt";"Amsterdam                               ";"Buurt     ";"BU03632402          ";"     7.2";"    24.2"
"18 jaar of ouder";"Waarde";"2016";"Hercules Seghersbuurt";"Amsterdam                               ";"Buurt     ";"BU03632403          ";"     8.8";"    28.9"
"18 jaar of ouder";"Waarde";"2016";"Sarphatiparkbuurt";"Amsterdam                               ";"Buurt     ";"BU03632404          ";"     7.5";"    25.9"
"18 jaar of ouder";"Waarde";"2016";"Nieuwe Pijp";"Amsterdam                               ";"Wijk      ";"WK036325            ";"     8.4";"    26.5"
"18 jaar of ouder";"Waarde";"2016";"Willibrordusbuurt";"Amsterdam                               ";"Buurt     ";"BU03632500          ";"     9.2";"    28.1"
"18 jaar of ouder";"Waarde";"2016";"Van der Helstpleinbuurt";"Amsterdam                               ";"Buurt     ";"BU03632501          ";"     8.2";"    25.7"
"18 jaar of ouder";"Waarde";"2016";"Lizzy Ansinghbuurt";"Amsterdam                               ";"Buurt     ";"BU03632502          ";"     8.9";"    28.6"
"18 jaar of ouder";"Waarde";"2016";"Cornelis Troostbuurt";"Amsterdam                               ";"Buurt     ";"BU03632503          ";"     7.6";"    24.6"
"18 jaar of ouder";"Waarde";"2016";"Zuid Pijp";"Amsterdam                               ";"Wijk      ";"WK036326            ";"    11.5";"    34.0"
"18 jaar of ouder";"Waarde";"2016";"Diamantbuurt";"Amsterdam                               ";"Buurt     ";"BU03632600          ";"    11.5";"    34.7"
"18 jaar of ouder";"Waarde";"2016";"Burgemeester Tellegenbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03632601          ";"    11.1";"    32.8"
"18 jaar of ouder";"Waarde";"2016";"Burgemeester Tellegenbuurt West";"Amsterdam                               ";"Buurt     ";"BU03632602          ";"    11.9";"    34.6"
"18 jaar of ouder";"Waarde";"2016";"Weesperzijde";"Amsterdam                               ";"Wijk      ";"WK036327            ";"     6.6";"    22.4"
"18 jaar of ouder";"Waarde";"2016";"Swammerdambuurt";"Amsterdam                               ";"Buurt     ";"BU03632700          ";"     5.7";"    18.7"
"18 jaar of ouder";"Waarde";"2016";"Weesperzijde Midden/Zuid";"Amsterdam                               ";"Buurt     ";"BU03632701          ";"     7.0";"    23.1"
"18 jaar of ouder";"Waarde";"2016";"Parooldriehoek";"Amsterdam                               ";"Buurt     ";"BU03632702          ";"     8.1";"    33.9"
"18 jaar of ouder";"Waarde";"2016";"Oosterparkbuurt";"Amsterdam                               ";"Wijk      ";"WK036328            ";"    10.1";"    31.3"
"18 jaar of ouder";"Waarde";"2016";"Oosterparkbuurt Noordwest";"Amsterdam                               ";"Buurt     ";"BU03632800          ";"     9.9";"    31.6"
"18 jaar of ouder";"Waarde";"2016";"Oosterpark";"Amsterdam                               ";"Buurt     ";"BU03632801          ";"    11.7";"    40.5"
"18 jaar of ouder";"Waarde";"2016";"Oosterparkbuurt Zuidoost";"Amsterdam                               ";"Buurt     ";"BU03632802          ";"     8.8";"    27.1"
"18 jaar of ouder";"Waarde";"2016";"Oosterparkbuurt Zuidwest";"Amsterdam                               ";"Buurt     ";"BU03632803          ";"    12.0";"    35.3"
"18 jaar of ouder";"Waarde";"2016";"Dapperbuurt";"Amsterdam                               ";"Wijk      ";"WK036329            ";"    10.8";"    32.4"
"18 jaar of ouder";"Waarde";"2016";"Dapperbuurt Noord";"Amsterdam                               ";"Buurt     ";"BU03632900          ";"    11.1";"    33.8"
"18 jaar of ouder";"Waarde";"2016";"Dapperbuurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03632901          ";"    11.1";"    33.1"
"18 jaar of ouder";"Waarde";"2016";"Oostpoort";"Amsterdam                               ";"Buurt     ";"BU03632902          ";"     8.9";"    26.6"
"18 jaar of ouder";"Waarde";"2016";"Transvaalbuurt";"Amsterdam                               ";"Wijk      ";"WK036330            ";"    11.9";"    35.1"
"18 jaar of ouder";"Waarde";"2016";"Transvaalbuurt West";"Amsterdam                               ";"Buurt     ";"BU03633000          ";"    12.2";"    35.0"
"18 jaar of ouder";"Waarde";"2016";"Transvaalbuurt Oost";"Amsterdam                               ";"Buurt     ";"BU03633001          ";"    11.6";"    35.2"
"18 jaar of ouder";"Waarde";"2016";"Indische Buurt West";"Amsterdam                               ";"Wijk      ";"WK036331            ";"    11.3";"    34.9"
"18 jaar of ouder";"Waarde";"2016";"Noordwestkwadrant Indische buurt Noord";"Amsterdam                               ";"Buurt     ";"BU03633100          ";"     9.1";"    29.6"
"18 jaar of ouder";"Waarde";"2016";"Noordwestkwadrant Indische buurt Zuid";"Amsterdam                               ";"Buurt     ";"BU03633101          ";"    10.6";"    33.3"
